pl_hostname,pl_letter,pl_discmethod,pl_disc,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_radjerr1,pl_radjerr2,pl_dens,pl_trandep,pl_instrument,pl_insol,pl_eqt,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbpererr1,pl_orbpererr2,st_optmag,ra,dec,st_dist,st_teff,st_mass,st_rad,st_plx,gaia_plx,gaia_dist,st_pm,gaia_pm,st_radv,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_age,st_acts,st_bmvj,st_jmh2,pl_instrument,pl_telescope,rowupdate,st_nplc,pl_def_refname,pl_disc_refname,pl_pelink,st_j,st_h,st_k
Kepler-60,b,Transit,2012,3,7.13340000,,,,0.01318,0.153,0.012,-0.012,4.62000,,Kepler CCD Array,318.00,,0.00176,-0.00164,0.0017619482113,-0.0016360947676,0.00010000,-0.00010000,13.959,288.961242,42.265011,,5905.00,1.04,1.26,,,,,,,,,,,-0.090,,,,0.235,Kepler CCD Array,0.95 m Kepler Telescope,2016-04-07,0,Jontof-Hutter et al. 2016,Steffen et al. 2013,http://exoplanet.eu/catalog/kepler-60_b/,12.804,12.569,12.516
Kepler-60,c,Transit,2012,3,8.91870000,,,,0.01211,0.170,0.013,-0.013,3.06000,,Kepler CCD Array,236.00,,0.00255,-0.00255,0.0025485322342,-0.0025485322342,0.00020000,-0.00020000,13.959,288.961242,42.265011,,5905.00,1.04,1.26,,,,,,,,,,,-0.090,,,,0.235,Kepler CCD Array,0.95 m Kepler Telescope,2016-04-07,0,Jontof-Hutter et al. 2016,Steffen et al. 2013,http://exoplanet.eu/catalog/kepler-60_c/,12.804,12.569,12.516
Kepler-60,d,Transit,2012,3,11.89810000,,,,0.01309,0.178,0.014,-0.014,2.91000,,Kepler CCD Array,161.00,,0.00264,-0.00236,0.002642922317,-0.0023597520687,0.00020000,-0.00020000,13.959,288.961242,42.265011,,5905.00,1.04,1.26,,,,,,,,,,,-0.090,,,,0.235,Kepler CCD Array,0.95 m Kepler Telescope,2016-04-07,0,Jontof-Hutter et al. 2016,Steffen et al. 2013,http://exoplanet.eu/catalog/kepler-60_d/,12.804,12.569,12.516
Kepler-62,b,Transit,2013,5,5.71493200,0.055300,,89.200,0.03000,0.117,0.004,-0.004,,0.043000,Kepler CCD Array,,750,,,,,0.00000900,-0.00000900,13.725,283.212747,45.349865,368.00,4925.00,0.69,0.64,,,,,,,K2 V,4.68,-0.678,3.8000,-0.370,7.000,,,0.517,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Borucki et al. 2013,Borucki et al. 2013,http://exoplanet.eu/catalog/kepler-62_b/,12.256,11.739,11.659
Kepler-69,b,Transit,2013,2,13.72234100,0.094000,0.160000,89.620,,0.200,0.039,-0.026,,0.059700,Kepler CCD Array,,779,,,,,0.00003500,-0.00003600,14.000,293.260938,44.868896,,5638.00,0.81,0.93,,,,,,-38.70,G4 V,4.40,-0.097,1.3700,-0.290,,,,0.347,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Barclay et al. 2013,Barclay et al. 2013,http://exoplanet.eu/catalog/kepler-69_b/,12.631,12.284,12.234
Kepler-62,c,Transit,2013,5,12.44170000,0.092900,,89.700,0.01300,0.048,0.003,-0.003,,0.007000,Kepler CCD Array,,578,,,,,0.00010000,-0.00010000,13.725,283.212747,45.349865,368.00,4925.00,0.69,0.64,,,,,,,K2 V,4.68,-0.678,3.8000,-0.370,7.000,,,0.517,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Borucki et al. 2013,Borucki et al. 2013,http://exoplanet.eu/catalog/kepler-62_c/,12.256,11.739,11.659
Kepler-62,d,Transit,2013,5,18.16406000,0.120000,,89.700,0.04400,0.174,0.006,-0.006,,0.092000,Kepler CCD Array,,510,,,,,0.00002000,-0.00002000,13.725,283.212747,45.349865,368.00,4925.00,0.69,0.64,,,,,,,K2 V,4.68,-0.678,3.8000,-0.370,7.000,,,0.517,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Borucki et al. 2013,Borucki et al. 2013,http://exoplanet.eu/catalog/kepler-62_d/,12.256,11.739,11.659
Kepler-62,f,Transit,2013,5,267.29100000,0.718000,,89.900,0.11000,0.126,0.006,-0.006,,0.042000,Kepler CCD Array,,208,,,,,0.00500000,-0.00500000,13.725,283.212747,45.349865,368.00,4925.00,0.69,0.64,,,,,,,K2 V,4.68,-0.678,3.8000,-0.370,7.000,,,0.517,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Borucki et al. 2013,Borucki et al. 2013,http://exoplanet.eu/catalog/kepler-62_f/,12.256,11.739,11.659
Kepler-63,b,Transit,2013,1,9.43415050,0.080000,0.450000,87.806,0.37800,0.545,0.018,-0.018,3.00000,,Kepler CCD Array,,,,,,,0.00000100,-0.00000100,12.020,289.226179,49.548203,200.00,5576.00,0.98,0.90,,,,,,,,4.52,-0.157,1.8950,0.050,0.210,,,0.303,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Sanchis-Ojeda et al. 2013,Sanchis-Ojeda et al. 2013,http://exoplanet.eu/catalog/kepler-63_b/,10.399,10.096,9.997
Kepler-65,b,Transit,2012,3,2.15491000,0.035000,,,,0.127,0.003,-0.003,,0.008500,Kepler CCD Array,,,,,,,0.00000500,-0.00000500,11.018,288.688700,41.151173,,6211.00,1.25,1.41,,,,15.000,,,,4.23,,0.6210,0.170,2.900,,,0.214,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Chaplin et al. 2013,Chaplin et al. 2013,http://exoplanet.eu/catalog/kepler-65_b/,10.066,9.852,9.806
Kepler-65,d,Transit,2012,3,8.13123000,0.084000,,,,0.136,0.004,-0.004,,0.009800,Kepler CCD Array,,,,,,,0.00002000,-0.00002000,11.018,288.688700,41.151173,,6211.00,1.25,1.41,,,,15.000,,,,4.23,,0.6210,0.170,2.900,,,0.214,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Chaplin et al. 2013,Chaplin et al. 2013,http://exoplanet.eu/catalog/kepler-65_d/,10.066,9.852,9.806
Kepler-67,b,Transit,2013,1,15.72590000,0.117100,,,,0.262,0.014,-0.014,,,Kepler CCD Array,,,,,,,0.00011000,-0.00011000,16.400,294.153336,46.166438,1107.00,5331.00,0.86,0.78,,,,12.000,,,G9 V,4.59,,2.6600,-0.200,1.000,,,0.400,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Meibom et al. 2013,Meibom et al. 2013,http://exoplanet.eu/catalog/kepler-67_b/,14.741,14.341,14.155
Kepler-68,b,Transit,2013,3,5.39875000,,,,0.01878,0.208,0.002,-0.002,2.60000,,Kepler CCD Array,,,0.00535,-0.00535,0.0053487713558,-0.0053487713558,,,9.990,291.032305,49.040272,135.00,5793.00,1.08,1.24,,,,,,-20.90,,4.28,0.194,0.7903,0.120,6.300,,,0.313,Kepler CCD Array,0.95 m Kepler Telescope,2016-10-27,0,Marcy et al. 2014,Gilliland et al. 2013,http://exoplanet.eu/catalog/kepler-68_b/,8.975,8.662,8.588
Kepler-68,c,Transit,2013,3,9.60504000,,,,0.02265,0.089,0.002,-0.002,,,Kepler CCD Array,,,,,,,,,9.990,291.032305,49.040272,135.00,5793.00,1.08,1.24,,,,,,-20.90,,4.28,0.194,0.7903,0.120,6.300,,,0.313,Kepler CCD Array,0.95 m Kepler Telescope,2016-10-27,0,Marcy et al. 2014,Gilliland et al. 2013,http://exoplanet.eu/catalog/kepler-68_c/,8.975,8.662,8.588
HD 34445,b,Radial Velocity,2009,6,1056.70000000,2.075000,0.014000,,0.62900,,,,,,HIRES Spectrometer,,,0.02800,-0.02800,0.028,-0.028,4.70000000,-4.70000000,7.328,79.420746,7.353343,45.01,5836.00,1.07,1.38,22.22,22.04,45.37,148.500,146.900,-79.40,G0 V,4.21,0.303,,0.140,8.500,0.154,0.661,0.274,HIRES Spectrometer,10 m Keck I Telescope,2017-10-26,0,Vogt et al. 2017,Howard et al. 2010,http://exoplanet.eu/catalog/hd_34445_b/,6.122,5.848,5.790
HD 16175,b,Radial Velocity,2009,1,995.40000000,2.148000,0.637000,,4.77000,,,,,,Hamilton Echelle Spectrograph,,,0.37000,-0.37000,0.37,-0.37,2.80000000,-2.80000000,7.282,39.257961,42.062634,59.84,6022.00,1.34,,16.71,17.14,58.35,54.600,56.600,21.83,G0,4.21,0.508,,0.370,3.300,,0.660,0.244,Hamilton Echelle Spectrograph,3.0 m C. Donald Shane Telescope,2016-05-19,0,D&iacute;az et al. 2016,Peek et al. 2009,http://exoplanet.eu/catalog/hd_16175_b/,6.166,5.922,5.853
HD 17156,b,Radial Velocity,2007,1,21.21663000,0.161400,0.681900,87.890,3.22000,1.020,0.080,-0.080,3.78000,,HDS Spectrograph,,,0.08000,-0.08000,0.08,-0.08,0.00045000,-0.00045000,8.172,42.435364,71.753235,75.00,6100.00,1.24,1.44,13.33,12.53,79.82,95.600,96.600,,G0 V,4.22,0.412,0.5900,,2.800,,0.617,0.223,HDS Spectrograph,8.2 m Subaru Telescope,2014-10-29,16,Barbieri et al. 2009,Fischer et al. 2007,http://exoplanet.eu/catalog/hd_17156_b/,7.080,6.857,6.763
HD 18742,b,Radial Velocity,2011,1,772.00000000,1.920000,0.120000,,2.70000,,,,,,HIRES Spectrometer,,,0.30000,-0.30000,0.3,-0.3,11.00000000,-11.00000000,7.970,45.044407,-20.802603,127.88,5048.00,1.60,4.90,7.82,6.22,160.66,29.300,30.100,,G8/K0 IV,3.30,1.143,,-0.040,2.300,,0.940,0.472,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_18742_b/,6.177,5.705,5.554
HD 20794,b,Radial Velocity,2011,4,18.31500000,0.120700,0.000000,90.000,0.00850,,,,,,HARPS Spectrograph,,660,0.00090,-0.00090,0.0009,-0.0009,0.00800000,-0.00800000,4.270,49.981876,-43.069782,6.06,5401.00,0.70,,165.02,,,3124.300,,87.95,G8 V,4.22,,,-0.400,5.760,0.166,0.710,0.323,HARPS Spectrograph,3.6 m ESO Telescope,2015-08-27,0,Pepe et al. 2011,Pepe et al. 2011,http://exoplanet.eu/catalog/hd_20794_b/,3.032,2.709,2.636
HD 20794,d,Radial Velocity,2011,4,90.30900000,0.349900,0.000000,90.000,0.01500,,,,,,HARPS Spectrograph,,388,0.00200,-0.00200,0.002,-0.002,0.18400000,-0.18400000,4.270,49.981876,-43.069782,6.06,5401.00,0.70,,165.02,,,3124.300,,87.95,G8 V,4.22,,,-0.400,5.760,0.166,0.710,0.323,HARPS Spectrograph,3.6 m ESO Telescope,2015-08-27,0,Pepe et al. 2011,Pepe et al. 2011,http://exoplanet.eu/catalog/hd_20794_d/,3.032,2.709,2.636
HD 20782,b,Radial Velocity,2006,1,597.06500000,1.397000,0.956000,,1.43000,,,,,,UCLES Spectrograph,,,0.03000,-0.03000,0.03,-0.03,0.04300000,-0.04300000,7.400,50.014908,-28.854071,35.50,5798.00,1.02,1.09,,27.89,35.85,355.100,355.200,39.50,G3 V,4.36,,,0.010,5.530,0.176,0.630,0.273,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2016-05-19,0,Kane et al. 2016,Jones et al. 2006,http://exoplanet.eu/catalog/hd_20782_b/,6.229,5.956,5.827
HD 20868,b,Radial Velocity,2008,1,380.85000000,0.947000,0.750000,,1.99000,,,,,,HARPS Spectrograph,,,0.05000,-0.05000,0.05,-0.05,0.09000000,-0.09000000,9.920,50.177895,-33.730103,48.90,4795.00,0.78,0.79,20.42,20.75,48.19,309.900,308.100,,K3/4 IV,4.22,-0.529,,0.040,4.500,,1.037,0.497,HARPS Spectrograph,3.6 m ESO Telescope,2014-11-05,0,Moutou et al. 2009,Moutou et al. 2009,http://exoplanet.eu/catalog/hd_20868_b/,8.138,7.641,7.543
HD 23127,b,Radial Velocity,2006,1,1214.00000000,2.400000,0.440000,,1.50000,,,,,,UCLES Spectrograph,,,0.20000,-0.20000,0.2,-0.2,9.00000000,-9.00000000,8.550,54.848495,-60.077843,89.13,,1.13,,11.22,10.71,93.39,162.000,160.800,21.90,G2 V,,,,0.340,7.100,,0.707,0.241,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-11-19,0,O'Toole et al. 2007,O'Toole et al. 2007,http://exoplanet.eu/catalog/hd_23127_b/,7.423,7.182,7.087
HD 23079,b,Radial Velocity,2001,1,730.60000000,1.596000,0.102000,,2.45000,,,,,,UCLES Spectrograph,,,0.21000,-0.21000,0.21,-0.21,5.70000000,-5.70000000,7.120,54.929562,-52.915836,34.60,5927.00,1.01,,28.90,30.14,33.17,213.900,213.600,0.50,F8/G0 V,4.34,,,-0.150,,0.164,0.580,0.216,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-07-23,0,Butler et al. 2006,Tinney et al. 2002,http://exoplanet.eu/catalog/hd_23079_b/,6.030,5.814,5.705
HD 22781,b,Radial Velocity,2011,1,528.07000000,1.167000,0.819100,,13.65000,,,,,,SOPHIE Spectrograph,,,0.97000,-0.97000,0.97,-0.97,0.14000000,-0.14000000,8.766,55.206356,31.826290,31.79,5027.00,0.75,,31.46,31.83,31.41,103.800,102.200,8.25,K1,4.60,,,-0.370,4.800,,0.861,0.463,SOPHIE Spectrograph,1.93 m Telescope,2014-05-14,0,Diaz et al. 2012,Diaz et al. 2012,http://exoplanet.eu/catalog/hd_22781_b/,7.149,6.686,6.607
HD 23596,b,Radial Velocity,2003,1,1561.00000000,2.772000,0.266000,,7.71000,,,,,,ELODIE Spectrograph,,,0.39000,-0.39000,0.39,-0.39,12.00000000,-12.00000000,7.244,57.001556,40.530636,52.00,5904.00,1.16,,,19.17,52.16,57.600,57.700,-10.20,F8 V,,,,0.330,,0.150,0.608,0.211,ELODIE Spectrograph,1.93 m Telescope,2014-05-14,0,Wittenmyer et al. 2009,Perrier et al. 2003,http://exoplanet.eu/catalog/hd_23596_b/,6.173,5.962,5.874
HD 24040,b,Radial Velocity,2006,1,3668.00000000,4.920000,0.040000,,4.01000,,,,,,HIRES Spectrometer,,,0.49000,-0.49000,0.49,-0.49,169.00000000,-171.00000000,7.493,57.595699,17.476366,46.51,5853.00,1.18,,21.50,21.81,45.84,278.800,275.600,-9.90,G0 V,4.36,,,0.206,,0.147,0.677,0.241,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Boisse et al. 2012,Wright et al. 2007,http://exoplanet.eu/catalog/hd_24040_b/,6.279,6.038,5.969
HD 25171,b,Radial Velocity,2010,1,1845.00000000,3.020000,0.080000,,0.95000,,,,,,HARPS Spectrograph,,,0.10000,-0.10000,0.1,-0.1,167.00000000,-167.00000000,7.790,58.956001,-65.186676,56.05,6160.00,1.09,1.18,17.84,17.60,56.83,163.100,165.400,43.60,F8 V,4.43,0.276,,-0.110,4.000,,0.554,0.195,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Moutou et al. 2011,Moutou et al. 2011,http://exoplanet.eu/catalog/hd_25171_b/,6.765,6.570,6.489
HD 27442,b,Radial Velocity,2000,1,428.10000000,1.271000,0.060000,,1.56000,,,,,,UCLES Spectrograph,,,0.14000,-0.14000,0.14,-0.14,1.10000000,-1.10000000,4.440,64.120956,-59.302155,18.24,4846.00,1.23,,54.84,,,173.400,,29.20,K1/2 III,3.78,,,0.420,,,1.080,0.560,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-07-23,0,Butler et al. 2006,Butler et al. 2001,http://exoplanet.eu/catalog/hd_27442_b/,2.374,1.814,1.745
HD 27631,b,Radial Velocity,2012,1,2208.00000000,3.250000,0.120000,,1.45000,,,,,,CORALIE Spectrograph,,,0.14000,-0.14000,0.14,-0.14,66.00000000,-66.00000000,8.243,64.939461,-41.960266,44.54,5737.00,0.94,1.00,22.45,19.91,50.22,100.500,100.700,21.11,G3 IV-V,4.48,-0.056,,-0.120,4.400,0.177,0.672,0.304,CORALIE Spectrograph,1.2 m Leonhard Euler Telescope,2014-05-14,0,Marmier et al. 2013,Marmier et al. 2013,http://exoplanet.eu/catalog/hd_27631_b/,7.023,6.719,6.646
HD 27894,b,Radial Velocity,2005,3,18.02000000,0.125000,0.047000,,0.66500,,,,,,HARPS Spectrograph,,,0.00900,-0.00700,0.009,-0.007,0.01000000,-0.02000000,9.349,65.196030,-59.410835,42.37,,0.80,,23.60,,,331.600,,82.90,K2 V,,,,0.300,,,1.042,0.465,HARPS Spectrograph,3.6 m ESO Telescope,2017-06-15,0,Trifonov et al. 2017,Moutou et al. 2005,http://exoplanet.eu/catalog/hd_27894_b/,7.639,7.174,7.071
HD 28254,b,Radial Velocity,2010,1,1116.00000000,2.150000,0.810000,,1.16000,,,,,,HARPS Spectrograph,,,0.10000,-0.06000,0.1,-0.06,26.00000000,-26.00000000,7.684,66.211273,-50.622192,54.70,5664.00,1.06,1.48,18.29,,,157.900,,-9.31,G1 IV/V,4.12,0.340,,0.060,,,0.756,0.262,HARPS Spectrograph,3.6 m ESO Telescope,2014-11-19,0,Naef et al. 2010,Naef et al. 2010,http://exoplanet.eu/catalog/hd_28254_b/,6.395,6.133,6.006
HD 28678,b,Radial Velocity,2011,1,387.10000000,1.250000,0.168000,,1.70000,,,,,,HIRES Spectrometer,,,0.10000,-0.10000,0.1,-0.1,3.40000000,-3.40000000,8.540,67.856056,4.575287,168.92,5076.00,1.74,6.20,5.92,5.23,191.09,11.800,10.400,,G8 IV,3.30,1.360,,-0.110,1.800,,1.010,0.505,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_28678_b/,6.447,5.942,5.775
HD 30177,b,Radial Velocity,2002,2,2524.40000000,3.580000,0.184000,,8.08000,,,,,,UCLES Spectrograph,,,0.10000,-0.10000,0.1,-0.1,9.80000000,-9.80000000,8.374,70.476555,-58.020756,54.71,5580.00,0.99,,18.28,18.43,54.27,67.510,67.510,63.10,G8 V,4.41,,,0.330,11.600,,0.807,0.321,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2016-12-21,0,Wittenmyer et al. 2017,Tinney et al. 2003,http://exoplanet.eu/catalog/hd_30177_b/,7.150,6.829,6.715
HD 30669,b,Radial Velocity,2014,1,1684.00000000,2.690000,0.180000,,0.47000,,,,,,HARPS Spectrograph,,,0.06000,-0.06000,0.06,-0.06,61.00000000,-61.00000000,9.110,72.118690,-28.419298,57.10,5400.00,0.92,0.91,17.51,17.28,57.87,244.300,243.100,65.80,G9 V,4.37,,,0.130,4.800,,0.820,0.364,HARPS Spectrograph,3.6 m ESO Telescope,2015-01-08,0,Moutou et al. 2015,Moutou et al. 2015,http://exoplanet.eu/catalog/hd_30669_b/,7.754,7.390,7.329
HD 30856,b,Radial Velocity,2011,1,912.00000000,1.800000,0.117000,,1.80000,,,,,,HIRES Spectrometer,,,0.20000,-0.20000,0.2,-0.2,41.00000000,-41.00000000,8.070,72.574425,-24.368839,121.07,4982.00,1.35,4.20,8.26,7.57,132.10,25.300,26.900,,K0 III,3.40,0.996,,-0.060,3.800,,0.961,0.457,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_30856_b/,6.255,5.798,5.657
HD 32518,b,Radial Velocity,2009,1,157.54000000,0.590000,0.010000,,3.04000,,,,,,Coude Echelle Spectrograph,,,0.68000,-0.68000,0.68,-0.68,0.38000000,-0.38000000,6.421,77.403000,69.639404,117.37,4580.00,1.13,10.22,8.52,,,86.800,,,K1 III,2.10,,,-0.150,5.830,,1.109,0.539,Coude Echelle Spectrograph,2.0 m Alfred Jensch Telescope,2014-05-14,0,Dollinger et al. 2009,Dollinger et al. 2009,http://exoplanet.eu/catalog/hd_32518_b/,4.531,3.992,3.911
HD 33142,b,Radial Velocity,2011,1,326.60000000,1.060000,0.120000,,1.30000,,,,,,HIRES Spectrometer,,,0.10000,-0.10000,0.1,-0.1,3.90000000,-3.90000000,8.130,76.898087,-13.986480,136.80,5052.00,1.48,4.20,7.31,8.62,115.98,34.600,34.500,,K0 III,3.50,1.021,,0.050,3.000,,0.950,0.442,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_33142_b/,6.345,5.903,5.792
HD 33564,b,Radial Velocity,2005,1,388.00000000,1.100000,0.340000,,9.10000,,,,,,ELODIE Spectrograph,,,,,,,3.00000000,-3.00000000,5.080,80.639717,79.231148,20.98,6250.00,1.25,,47.66,,,179.100,,0.11,F7 V,4.00,,,-0.120,3.000,0.148,0.480,0.215,ELODIE Spectrograph,1.93 m Telescope,2014-12-03,0,Galland et al. 2005,Galland et al. 2005,http://exoplanet.eu/catalog/hd_33564_b/,4.416,4.201,3.911
HD 37124,b,Radial Velocity,2002,3,154.37800000,0.533640,0.054000,,0.67500,,,,,,HIRES Spectrometer,,,0.01700,-0.01700,0.017,-0.017,0.08900000,-0.08900000,7.700,84.260361,20.730787,33.24,,0.85,,30.08,,,427.470,,-23.10,G4 V,,,,-0.440,,0.179,0.694,0.338,HIRES Spectrometer,10 m Keck I Telescope,2016-08-18,0,Wright et al. 2011,Butler et al. 2003,http://exoplanet.eu/catalog/hd_37124_b/,6.359,6.021,5.952
HD 37124,d,Radial Velocity,2005,3,1862.00000000,2.807000,0.160000,,0.69600,,,,,,HIRES Spectrometer,,,0.05900,-0.05900,0.059,-0.059,38.00000000,-38.00000000,7.700,84.260361,20.730787,33.24,,0.85,,30.08,,,427.470,,-23.10,G4 V,,,,-0.440,,0.179,0.694,0.338,HIRES Spectrometer,10 m Keck I Telescope,2016-08-18,0,Wright et al. 2011,Vogt et al. 2005,http://exoplanet.eu/catalog/hd_37124_d/,6.359,6.021,5.952
HD 37605,b,Radial Velocity,2004,2,55.01307000,0.283100,0.676700,,2.80200,,,,,,High Resolution Spectrograph,,,0.01100,-0.01100,0.011,-0.011,0.00064000,-0.00064000,8.661,85.007210,6.060579,42.88,5448.00,1.00,0.90,23.32,21.58,46.34,252.200,252.700,,K0 V,4.51,-0.229,,0.336,7.000,,0.862,0.350,High Resolution Spectrograph,9.2 m Hobby-Eberly Telescope,2015-02-05,0,Wang et al. 2012,Cochran et al. 2004,http://exoplanet.eu/catalog/hd_37605_b/,7.266,6.916,6.815
HD 38283,b,Radial Velocity,2010,1,363.20000000,1.020000,0.410000,,0.34000,,,,,,UCLES Spectrograph,,,0.02000,-0.02000,0.02,-0.02,1.60000000,-1.60000000,6.696,84.258408,-73.699341,37.78,5998.00,1.08,,26.47,26.39,37.89,175.500,176.200,61.30,G0/1 V,4.15,,,-0.120,6.200,0.158,0.564,0.306,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2015-09-10,0,Tinney et al. 2011,Tinney et al. 2011,http://exoplanet.eu/catalog/hd_38283_b/,5.645,5.339,5.267
HD 38529,b,Radial Velocity,2000,2,14.30980000,0.131000,0.257000,,0.83900,,,,,,Multiple Instruments,,,0.03000,-0.03000,0.03,-0.03,0.00050000,-0.00050000,5.950,86.645470,1.168193,42.40,5697.00,1.48,,,,,161.400,,30.20,G4 IV,,,,0.510,,0.174,0.780,0.521,Multiple Instruments,Multiple Telescopes,2014-05-14,0,Wittenmyer et al. 2009,Fischer et al. 2001,http://exoplanet.eu/catalog/hd_38529_b/,4.905,4.384,4.211
HD 38529,c,Radial Velocity,2000,2,2140.20000000,3.712000,0.341000,,13.38000,,,,,,Multiple Instruments,,,0.39000,-0.39000,0.39,-0.39,5.70000000,-5.70000000,5.950,86.645470,1.168193,42.40,5697.00,1.48,,,,,161.400,,30.20,G4 IV,,,,0.510,,0.174,0.780,0.521,Multiple Instruments,Multiple Telescopes,2014-05-14,0,Wittenmyer et al. 2009,Fischer et al. 2001,http://exoplanet.eu/catalog/hd_38529_c/,4.905,4.384,4.211
HD 39091,b,Radial Velocity,2001,1,2151.00000000,3.380000,0.640500,,10.27000,,,,,,UCLES Spectrograph,,,0.84000,-0.84000,0.84,-0.84,85.00000000,-85.00000000,5.650,84.291214,-80.469124,18.21,5950.00,1.10,,54.92,54.84,18.23,1095.550,1094.700,10.30,G1 V,4.36,,,0.048,,0.160,0.600,0.445,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-07-23,0,Butler et al. 2006,Jones et al. 2002,http://exoplanet.eu/catalog/hd_39091_b/,4.869,4.424,4.241
HD 40307,b,Radial Velocity,2009,5,4.31230000,0.046800,0.200000,,0.01260,,,,,,HARPS Spectrograph,,,0.00250,-0.00220,0.0025,-0.0022,0.00110000,-0.00120000,7.170,88.517670,-60.023472,12.83,4956.00,0.77,,77.95,,,79.500,,31.33,K3 V,4.47,-0.639,,-0.310,4.500,,0.940,0.444,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Tuomi et al. 2013,Mayor et al. 2009,http://exoplanet.eu/catalog/hd_40307_b/,5.412,4.968,4.793
HD 40307,d,Radial Velocity,2009,5,20.43200000,0.132100,0.070000,,0.02990,,,,,,HARPS Spectrograph,,,0.00530,-0.00470,0.0053,-0.0047,0.02200000,-0.02400000,7.170,88.517670,-60.023472,12.83,4956.00,0.77,,77.95,,,79.500,,31.33,K3 V,4.47,-0.639,,-0.310,4.500,,0.940,0.444,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Tuomi et al. 2013,Mayor et al. 2009,http://exoplanet.eu/catalog/hd_40307_d/,5.412,4.968,4.793
HD 40307,f,Radial Velocity,2013,5,51.76000000,0.247000,0.020000,,0.01640,,,,,,HARPS Spectrograph,,,0.00470,-0.00500,0.0047,-0.005,0.50000000,-0.46000000,7.170,88.517670,-60.023472,12.83,4956.00,0.77,,77.95,,,79.500,,31.33,K3 V,4.47,-0.639,,-0.310,4.500,,0.940,0.444,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Tuomi et al. 2013,Tuomi et al. 2013,http://exoplanet.eu/catalog/hd_40307_f/,5.412,4.968,4.793
HD 40979,b,Radial Velocity,2002,1,264.15000000,0.846000,0.252000,,4.01000,,,,,,Multiple Instruments,,,0.13000,-0.13000,0.13,-0.13,0.23000000,-0.23000000,6.735,91.124763,44.260445,33.30,6089.00,1.15,,,29.45,33.95,181.700,179.900,32.80,F8 V,,,,0.150,,0.234,0.557,0.233,Multiple Instruments,Multiple Telescopes,2014-05-14,0,Wittenmyer et al. 2009,Fischer et al. 2003,http://exoplanet.eu/catalog/hd_40979_b/,5.742,5.509,5.452
HD 41004 B,b,Radial Velocity,2003,1,1.32830000,,0.081000,,18.37000,,,,,,CORALIE Spectrograph,,,0.22000,-0.22000,0.22,-0.22,0.00001200,-0.00001200,,89.956886,-48.239841,43.03,,0.40,,23.24,,,77.670,,41.70,M2 V,,,,,,,,0.455,CORALIE Spectrograph,1.2 m Leonhard Euler Telescope,2014-12-03,0,Zucker et al. 2004,Zucker et al. 2003,http://exoplanet.eu/catalog/hd_41004_b_b/,7.004,6.549,6.428
HD 43197,b,Radial Velocity,2010,1,327.80000000,0.920000,0.830000,,0.60000,,,,,,HARPS Spectrograph,,,0.12000,-0.04000,0.12,-0.04,1.20000000,-1.20000000,8.980,93.398590,-29.897270,56.30,5508.00,0.96,1.00,17.76,16.34,61.20,146.500,148.800,72.51,G8 V,4.31,-0.137,,0.400,,,0.817,0.330,HARPS Spectrograph,3.6 m ESO Telescope,2014-12-03,0,Naef et al. 2010,Naef et al. 2010,http://exoplanet.eu/catalog/hd_43197_b/,7.658,7.328,7.203
